Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
AIL49469,GenBank,KF572789,set:KF572789,N protein,Human coronavirus OC43,,448,2007-07
AIL49472,GenBank,KF572792,set:KF572792,N protein,Human coronavirus OC43,,448,2007-05
AIL49474,GenBank,KF572794,set:KF572794,N protein,Human coronavirus OC43,,448,2009-02
AIL49475,GenBank,KF572795,set:KF572795,N protein,Human coronavirus OC43,,448,2009-03
AIL49476,GenBank,KF572796,set:KF572796,N protein,Human coronavirus OC43,,448,2009-04
AIL49477,GenBank,KF572797,set:KF572797,N protein,Human coronavirus OC43,,448,2008-10
AIL49479,GenBank,KF572799,set:KF572799,N protein,Human coronavirus OC43,,448,2009-08
AIL49480,GenBank,KF572800,set:KF572800,N protein,Human coronavirus OC43,,448,2009-10
AIL49481,GenBank,KF572801,set:KF572801,N protein,Human coronavirus OC43,,448,2008-10
AIL49484,GenBank,KF572804,set:KF572804,spike protein,Human coronavirus OC43,,1362,2010-01
AIL49485,GenBank,KF572805,set:KF572805,spike protein,Human coronavirus OC43,,1362,2010-03
AIL49486,GenBank,KF572806,set:KF572806,spike protein,Human coronavirus OC43,,1362,2010-03
AIL49487,GenBank,KF572807,set:KF572807,spike protein,Human coronavirus OC43,,1362,2006-03
AIL49488,GenBank,KF572808,set:KF572808,spike protein,Human coronavirus OC43,,1362,2010-04
AIL49489,GenBank,KF572809,set:KF572809,spike protein,Human coronavirus OC43,,1362,2010-06
AIL49490,GenBank,KF572810,set:KF572810,spike protein,Human coronavirus OC43,,1362,2010-07
AIL49491,GenBank,KF572811,set:KF572811,spike protein,Human coronavirus OC43,,1362,2011-12
AIL49492,GenBank,KF572812,set:KF572812,spike protein,Human coronavirus OC43,,1362,2012-02
AIL49493,GenBank,KF572813,set:KF572813,spike protein,Human coronavirus OC43,,1362,2012-03
AIL49494,GenBank,KF572814,set:KF572814,spike protein,Human coronavirus OC43,,1362,2012-03
AIL49496,GenBank,KF572816,set:KF572816,spike protein,Human coronavirus OC43,,1360,2005-06
AIL49497,GenBank,KF572817,set:KF572817,spike protein,Human coronavirus OC43,,1361,2006-09
AIL49498,GenBank,KF572818,set:KF572818,spike protein,Human coronavirus OC43,,1361,2006-10
AIL49499,GenBank,KF572819,set:KF572819,spike protein,Human coronavirus OC43,,1358,2007-04
AIL49500,GenBank,KF572820,set:KF572820,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49501,GenBank,KF572821,set:KF572821,spike protein,Human coronavirus OC43,,1358,2010-05
AIL49502,GenBank,KF572822,set:KF572822,spike protein,Human coronavirus OC43,,1358,2010-07
AIL49503,GenBank,KF572823,set:KF572823,spike protein,Human coronavirus OC43,,1358,2010-07
AIL49504,GenBank,KF572824,set:KF572824,spike protein,Human coronavirus OC43,,1358,2008-11
AIL49505,GenBank,KF572825,set:KF572825,spike protein,Human coronavirus OC43,,1358,2010-09
AIL49506,GenBank,KF572826,set:KF572826,spike protein,Human coronavirus OC43,,1358,2008-11
AIL49507,GenBank,KF572827,set:KF572827,spike protein,Human coronavirus OC43,,1358,2008-12
AIL49508,GenBank,KF572828,set:KF572828,spike protein,Human coronavirus OC43,,1358,2008-12
AIL49510,GenBank,KF572830,set:KF572830,spike protein,Human coronavirus OC43,,1358,2008-12
AIL49511,GenBank,KF572831,set:KF572831,spike protein,Human coronavirus OC43,,1358,2012-05
AIL49512,GenBank,KF572832,set:KF572832,spike protein,Human coronavirus OC43,,1358,2012-05
AIL49513,GenBank,KF572833,set:KF572833,spike protein,Human coronavirus OC43,,1358,2012-05
AIL49514,GenBank,KF572834,set:KF572834,spike protein,Human coronavirus OC43,,1358,2009-02
AIL49515,GenBank,KF572835,set:KF572835,spike protein,Human coronavirus OC43,,1358,2009-02
AIL49516,GenBank,KF572836,set:KF572836,spike protein,Human coronavirus OC43,,1358,2009-08
AIL49517,GenBank,KF572837,set:KF572837,spike protein,Human coronavirus OC43,,1358,2009-08
AIL49518,GenBank,KF572838,set:KF572838,spike protein,Human coronavirus OC43,,1358,2010-07
AIL49519,GenBank,KF572839,set:KF572839,spike protein,Human coronavirus OC43,,1358,2010-07
AIL49521,GenBank,KF572841,set:KF572841,spike protein,Human coronavirus OC43,,1358,2012-06
AIL49522,GenBank,KF572842,set:KF572842,spike protein,Human coronavirus OC43,,1358,2007-03
AIL49523,GenBank,KF572843,set:KF572843,spike protein,Human coronavirus OC43,,1358,2007-03
AIL49524,GenBank,KF572844,set:KF572844,spike protein,Human coronavirus OC43,,1358,2007-03
AIL49525,GenBank,KF572845,set:KF572845,spike protein,Human coronavirus OC43,,1358,2007-03
AIL49526,GenBank,KF572846,set:KF572846,spike protein,Human coronavirus OC43,,1358,2007-03
AIL49527,GenBank,KF572847,set:KF572847,spike protein,Human coronavirus OC43,,1358,2007-03
AIL49528,GenBank,KF572848,set:KF572848,spike protein,Human coronavirus OC43,,1358,2007-03
AIL49529,GenBank,KF572849,set:KF572849,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49530,GenBank,KF572850,set:KF572850,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49531,GenBank,KF572851,set:KF572851,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49532,GenBank,KF572852,set:KF572852,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49533,GenBank,KF572853,set:KF572853,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49534,GenBank,KF572854,set:KF572854,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49535,GenBank,KF572855,set:KF572855,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49536,GenBank,KF572856,set:KF572856,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49537,GenBank,KF572857,set:KF572857,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49538,GenBank,KF572858,set:KF572858,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49539,GenBank,KF572859,set:KF572859,spike protein,Human coronavirus OC43,,1358,2007-06
AIL49540,GenBank,KF572860,set:KF572860,spike protein,Human coronavirus OC43,,1358,2007-07
AIL49541,GenBank,KF572861,set:KF572861,spike protein,Human coronavirus OC43,,1358,2007-07
AIL49542,GenBank,KF572862,set:KF572862,spike protein,Human coronavirus OC43,,1358,2007-07
AIL49543,GenBank,KF572863,set:KF572863,spike protein,Human coronavirus OC43,,1358,2007-07
AIL49544,GenBank,KF572864,set:KF572864,spike protein,Human coronavirus OC43,,1358,2007-05
AIL49545,GenBank,KF572865,set:KF572865,spike protein,Human coronavirus OC43,,1358,2009-02
AIL49546,GenBank,KF572866,set:KF572866,spike protein,Human coronavirus OC43,,1358,2009-03
AIL49547,GenBank,KF572867,set:KF572867,spike protein,Human coronavirus OC43,,1358,2009-04
AIL49548,GenBank,KF572868,set:KF572868,spike protein,Human coronavirus OC43,,1358,2008-10
AIL49550,GenBank,KF572870,set:KF572870,spike protein,Human coronavirus OC43,,1358,2009-08
AIL49551,GenBank,KF572871,set:KF572871,spike protein,Human coronavirus OC43,,1358,2009-10
AIL49552,GenBank,KF572872,set:KF572872,spike protein,Human coronavirus OC43,,1358,2008-10
AIL49554,GenBank,KF572874,set:KF572874,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49555,GenBank,KF572875,set:KF572875,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-05
AIL49556,GenBank,KF572876,set:KF572876,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-07
AIL49557,GenBank,KF572877,set:KF572877,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-07
AIL49559,GenBank,KF572879,set:KF572879,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2008-11
AIL49560,GenBank,KF572880,set:KF572880,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-09
AIL49561,GenBank,KF572881,set:KF572881,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2008-11
AIL49562,GenBank,KF572882,set:KF572882,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2008-12
AIL49564,GenBank,KF572884,set:KF572884,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2008-12
AIL49565,GenBank,KF572885,set:KF572885,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2008-12
AIL49566,GenBank,KF572886,set:KF572886,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2012-05
AIL49567,GenBank,KF572887,set:KF572887,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2012-05
AIL49568,GenBank,KF572888,set:KF572888,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2012-05
AIL49571,GenBank,KF572891,set:KF572891,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-02
AIL49572,GenBank,KF572892,set:KF572892,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-02
AIL49574,GenBank,KF572894,set:KF572894,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-08
AIL49575,GenBank,KF572895,set:KF572895,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-08
AIL49577,GenBank,KF572897,set:KF572897,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-01
AIL49578,GenBank,KF572898,set:KF572898,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-03
AIL49579,GenBank,KF572899,set:KF572899,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-03
AIL49580,GenBank,KF572900,set:KF572900,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2006-03
AIL49581,GenBank,KF572901,set:KF572901,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-04
AIL49582,GenBank,KF572902,set:KF572902,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-06
AIL49583,GenBank,KF572903,set:KF572903,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-07
AIL49584,GenBank,KF572904,set:KF572904,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-07
AIL49585,GenBank,KF572905,set:KF572905,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2010-07
AIL49586,GenBank,KF572906,set:KF572906,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2011-12
AIL49587,GenBank,KF572907,set:KF572907,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2005-06
AIL49588,GenBank,KF572908,set:KF572908,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2012-02
AIL49590,GenBank,KF572910,set:KF572910,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2012-03
AIL49591,GenBank,KF572911,set:KF572911,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2012-03
AIL49592,GenBank,KF572912,set:KF572912,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2012-06
AIL49593,GenBank,KF572913,set:KF572913,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2006-09
AIL49594,GenBank,KF572914,set:KF572914,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2006-10
AIL49595,GenBank,KF572915,set:KF572915,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-04
AIL49596,GenBank,KF572916,set:KF572916,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-03
AIL49597,GenBank,KF572917,set:KF572917,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-03
AIL49598,GenBank,KF572918,set:KF572918,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-03
AIL49599,GenBank,KF572919,set:KF572919,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-03
AIL49600,GenBank,KF572920,set:KF572920,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-03
AIL49601,GenBank,KF572921,set:KF572921,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-03
AIL49602,GenBank,KF572922,set:KF572922,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-03
AIL49603,GenBank,KF572923,set:KF572923,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49604,GenBank,KF572924,set:KF572924,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49605,GenBank,KF572925,set:KF572925,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49606,GenBank,KF572926,set:KF572926,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49607,GenBank,KF572927,set:KF572927,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49608,GenBank,KF572928,set:KF572928,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49609,GenBank,KF572929,set:KF572929,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49610,GenBank,KF572930,set:KF572930,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49611,GenBank,KF572931,set:KF572931,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49612,GenBank,KF572932,set:KF572932,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49613,GenBank,KF572933,set:KF572933,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-06
AIL49615,GenBank,KF572935,set:KF572935,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-07
AIL49616,GenBank,KF572936,set:KF572936,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-07
AIL49617,GenBank,KF572937,set:KF572937,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-07
AIL49618,GenBank,KF572938,set:KF572938,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-07
AIL49619,GenBank,KF572939,set:KF572939,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2007-05
AIL49620,GenBank,KF572940,set:KF572940,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-02
AIL49621,GenBank,KF572941,set:KF572941,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-03
AIL49622,GenBank,KF572942,set:KF572942,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-04
AIL49623,GenBank,KF572943,set:KF572943,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2008-10
AIL49624,GenBank,KF572944,set:KF572944,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-08
AIL49625,GenBank,KF572945,set:KF572945,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2009-10
AIL49626,GenBank,KF572946,set:KF572946,RNA-dependent RNA polymerase,Human coronavirus OC43,,928,2008-10
AIV41786,GenBank,KF923888,set:KF923888,replicase polyprotein 1ab,Human coronavirus OC43,2145A/2010,7095,2010-07
AIV41787,GenBank,KF923888,set:KF923888,nonstructural protein,Human coronavirus OC43,2145A/2010,278,2010-07
AIV41788,GenBank,KF923888,set:KF923888,hemagglutinin-esterase,Human coronavirus OC43,2145A/2010,423,2010-07
AIV41789,GenBank,KF923888,set:KF923888,spike surface glycoprotein,Human coronavirus OC43,2145A/2010,1362,2010-07
AIV41790,GenBank,KF923888,set:KF923888,nucleocapsid protein,Human coronavirus OC43,2145A/2010,448,2010-07
AIV41791,GenBank,KF923888,set:KF923888,nonstructural protein,Human coronavirus OC43,2145A/2010,109,2010-07
AIV41804,GenBank,KF923891,set:KF923891,replicase polyprotein 1ab,Human coronavirus OC43,5240/2007,7095,2007-05
AIV41805,GenBank,KF923891,set:KF923891,nonstructural protein,Human coronavirus OC43,5240/2007,278,2007-05
AIV41806,GenBank,KF923891,set:KF923891,hemagglutinin-esterase,Human coronavirus OC43,5240/2007,423,2007-05
AIV41807,GenBank,KF923891,set:KF923891,spike surface glycoprotein,Human coronavirus OC43,5240/2007,1358,2007-05
AIV41808,GenBank,KF923891,set:KF923891,nucleocapsid protein,Human coronavirus OC43,5240/2007,448,2007-05
AIV41809,GenBank,KF923891,set:KF923891,nonstructural protein,Human coronavirus OC43,5240/2007,109,2007-05
AIV41834,GenBank,KF923896,set:KF923896,replicase polyprotein 1ab,Human coronavirus OC43,3074A/2012,7095,2012-02
AIV41835,GenBank,KF923896,set:KF923896,hemagglutinin-esterase,Human coronavirus OC43,3074A/2012,423,2012-02
AIV41836,GenBank,KF923896,set:KF923896,non-structural protein,Human coronavirus OC43,3074A/2012,278,2012-02
AIV41837,GenBank,KF923896,set:KF923896,spike surface glycoprotein,Human coronavirus OC43,3074A/2012,1362,2012-02
AIV41838,GenBank,KF923896,set:KF923896,nucleocapsid protein,Human coronavirus OC43,3074A/2012,448,2012-02
AIV41839,GenBank,KF923896,set:KF923896,non-structural protein,Human coronavirus OC43,3074A/2012,109,2012-02
AIV41858,GenBank,KF923900,set:KF923900,replicase polyprotein 1ab,Human coronavirus OC43,3647/2006,7095,2006-10
AIV41859,GenBank,KF923900,set:KF923900,hemagglutinin-esterase,Human coronavirus OC43,3647/2006,423,2006-10
AIV41860,GenBank,KF923900,set:KF923900,non-structural protein,Human coronavirus OC43,3647/2006,278,2006-10
AIV41861,GenBank,KF923900,set:KF923900,spike surface glycoprotein,Human coronavirus OC43,3647/2006,1361,2006-10
AIV41862,GenBank,KF923900,set:KF923900,nucleocapsid protein,Human coronavirus OC43,3647/2006,448,2006-10
AIV41863,GenBank,KF923900,set:KF923900,non-structural protein,Human coronavirus OC43,3647/2006,109,2006-10
AIV41894,GenBank,KF923906,set:KF923906,replicase polyprotein 1ab,Human coronavirus OC43,3194A/2012,7095,2012-03
AIV41895,GenBank,KF923906,set:KF923906,nonstructural protein,Human coronavirus OC43,3194A/2012,278,2012-03
AIV41896,GenBank,KF923906,set:KF923906,hemagglutinin-esterase,Human coronavirus OC43,3194A/2012,423,2012-03
AIV41897,GenBank,KF923906,set:KF923906,spike surface glycoprotein,Human coronavirus OC43,3194A/2012,1362,2012-03
AIV41898,GenBank,KF923906,set:KF923906,nucleocapsid protein,Human coronavirus OC43,3194A/2012,448,2012-03
AIV41899,GenBank,KF923906,set:KF923906,nonstructural protein,Human coronavirus OC43,3194A/2012,109,2012-03
AJE26206,GenBank,KM676093,set:KM676093,ORF1a/b polyprotein,Human coronavirus OC43,BJ020,120,2014-05
AJE26207,GenBank,KM676094,set:KM676094,ORF1a/b polyprotein,Human coronavirus OC43,BJ034,120,2014-05
AJE26208,GenBank,KM676095,set:KM676095,ORF1a/b polyprotein,Human coronavirus OC43,BJ147,120,2014-05
AJE26209,GenBank,KM676096,set:KM676096,ORF1a/b polyprotein,Human coronavirus OC43,BJ213,120,2014-05
AJE26210,GenBank,KM676097,set:KM676097,ORF1a/b polyprotein,Human coronavirus OC43,BJ154,120,2014-05
AJE26211,GenBank,KM676098,set:KM676098,ORF1a/b polyprotein,Human coronavirus OC43,BJ156,120,2014-05
AJE26212,GenBank,KM676099,set:KM676099,ORF1a/b polyprotein,Human coronavirus OC43,BJ161,120,2014-05
AJE26213,GenBank,KM676100,set:KM676100,ORF1a/b polyprotein,Human coronavirus OC43,BJ162,120,2014-05
AJE26214,GenBank,KM676101,set:KM676101,ORF1a/b polyprotein,Human coronavirus OC43,BJ169,120,2014-05
AJE26215,GenBank,KM676102,set:KM676102,ORF1a/b polyprotein,Human coronavirus OC43,BJ184,120,2014-05
AJE26216,GenBank,KM676103,set:KM676103,ORF1a/b polyprotein,Human coronavirus OC43,BJ190,120,2014-05
AJE26217,GenBank,KM676104,set:KM676104,ORF1a/b polyprotein,Human coronavirus OC43,BJ202,120,2014-05
AJE26218,GenBank,KM676105,set:KM676105,ORF1a/b polyprotein,Human coronavirus OC43,BJ207,120,2014-05
AJE26219,GenBank,KM676106,set:KM676106,ORF1a/b polyprotein,Human coronavirus OC43,BJ211,120,2014-05
AJE26220,GenBank,KM676107,set:KM676107,ORF1a/b polyprotein,Human coronavirus OC43,BJ212,120,2014-05
AJE26221,GenBank,KM676108,set:KM676108,ORF1a/b polyprotein,Human coronavirus OC43,BJ172,120,2014-05
AJE26222,GenBank,KM676109,set:KM676109,ORF1a/b polyprotein,Human coronavirus OC43,BJ178,120,2014-05
AJE26223,GenBank,KM676110,set:KM676110,ORF1a/b polyprotein,Human coronavirus OC43,BJ199,120,2014-05
AJE26224,GenBank,KM676111,set:KM676111,ORF1a/b polyprotein,Human coronavirus OC43,BJ203,120,2014-05
AJE26225,GenBank,KM676112,set:KM676112,ORF1a/b polyprotein,Human coronavirus OC43,BJ217,120,2014-05
AJE26226,GenBank,KM676113,set:KM676113,ORF1a/b polyprotein,Human coronavirus OC43,BJ243,120,2014-05
AJE26227,GenBank,KM676114,set:KM676114,ORF1a/b polyprotein,Human coronavirus OC43,BJ248,120,2014-05
AJE26228,GenBank,KM676115,set:KM676115,ORF1a/b polyprotein,Human coronavirus OC43,BJ266,120,2014-05
AJE26229,GenBank,KM676116,set:KM676116,ORF1a/b polyprotein,Human coronavirus OC43,BJ276,120,2014-05
AJE26230,GenBank,KM676117,set:KM676117,ORF1a/b polyprotein,Human coronavirus OC43,BJ277,120,2014-05
AJE26231,GenBank,KM676118,set:KM676118,ORF1a/b polyprotein,Human coronavirus OC43,BJ279,120,2014-05
AJE26232,GenBank,KM676119,set:KM676119,ORF1a/b polyprotein,Human coronavirus OC43,BJ282,120,2014-05
AJE26233,GenBank,KM676120,set:KM676120,ORF1a/b polyprotein,Human coronavirus OC43,BJ287,120,2014-05
AJE26234,GenBank,KM676121,set:KM676121,ORF1a/b polyprotein,Human coronavirus OC43,BJ288,120,2014-05
AJE26235,GenBank,KM676122,set:KM676122,ORF1a/b polyprotein,Human coronavirus OC43,BJ330,120,2014-05
AJE26236,GenBank,KM676123,set:KM676123,ORF1a/b polyprotein,Human coronavirus OC43,BJ332,120,2014-05
AJE26237,GenBank,KM676124,set:KM676124,ORF1a/b polyprotein,Human coronavirus OC43,BJ333,120,2014-05
AJE26238,GenBank,KM676125,set:KM676125,ORF1a/b polyprotein,Human coronavirus OC43,BJ336,120,2014-05
AJE26239,GenBank,KM676126,set:KM676126,ORF1a/b polyprotein,Human coronavirus OC43,BJ360,120,2014-05
AJE26240,GenBank,KM676127,set:KM676127,ORF1a/b polyprotein,Human coronavirus OC43,BJ361,120,2014-05
AJE26241,GenBank,KM676128,set:KM676128,ORF1a/b polyprotein,Human coronavirus OC43,BJ369,120,2014-05
AJE26242,GenBank,KM676129,set:KM676129,ORF1a/b polyprotein,Human coronavirus OC43,BJ381,120,2014-05
AJE26243,GenBank,KM676130,set:KM676130,ORF1a/b polyprotein,Human coronavirus OC43,BJ001,120,2014-05
AJE26244,GenBank,KM676131,set:KM676131,ORF1a/b polyprotein,Human coronavirus OC43,BJ364,120,2014-05
AJE26245,GenBank,KM676132,set:KM676132,ORF1a/b polyprotein,Human coronavirus OC43,BJ385,120,2014-05
AJC98124,GenBank,KP198610,set:KP198610,replicase polyprotein,Human coronavirus OC43,,7095,2010-06
AJC98125,GenBank,KP198610,set:KP198610,non-structural protein 2a,Human coronavirus OC43,,278,2010-06
AJC98126,GenBank,KP198610,set:KP198610,hemagglutinin-esterase,Human coronavirus OC43,,423,2010-06
AJC98127,GenBank,KP198610,set:KP198610,spike glycoprotein,Human coronavirus OC43,,1362,2010-06
AJC98128,GenBank,KP198610,set:KP198610,non-structural protein 5a,Human coronavirus OC43,,109,2010-06
AJC98129,GenBank,KP198610,set:KP198610,envelope protein,Human coronavirus OC43,,85,2010-06
AJC98130,GenBank,KP198610,set:KP198610,membrane protein,Human coronavirus OC43,,230,2010-06
AJC98131,GenBank,KP198610,set:KP198610,nucleocapsid protein,Human coronavirus OC43,,448,2010-06
AJC98132,GenBank,KP198611,set:KP198611,non-structural protein 2a,Human coronavirus OC43,,278,2010-01
AJC98133,GenBank,KP198611,set:KP198611,replicase polyprotein,Human coronavirus OC43,,7095,2010-01
AJC98134,GenBank,KP198611,set:KP198611,hemagglutinin-esterase,Human coronavirus OC43,,423,2010-01
AJC98135,GenBank,KP198611,set:KP198611,spike glycoprotein,Human coronavirus OC43,,1362,2010-01
AJC98136,GenBank,KP198611,set:KP198611,non-structural protein 5a,Human coronavirus OC43,,109,2010-01
AJC98137,GenBank,KP198611,set:KP198611,envelope protein,Human coronavirus OC43,,85,2010-01
AJC98138,GenBank,KP198611,set:KP198611,membrane protein,Human coronavirus OC43,,230,2010-01
AJC98139,GenBank,KP198611,set:KP198611,nucleocapsid protein,Human coronavirus OC43,,448,2010-01
AIG96683,GenBank,KJ866099,set:KJ866099,1ab polyprotein,Human coronavirus OC43,CU-C3810/2013,143,2013-05-15
AIG96684,GenBank,KJ866100,set:KJ866100,1ab polyprotein,Human coronavirus OC43,CU-C4371/2012,143,2012-02-08
AIG96685,GenBank,KJ866101,set:KJ866101,1ab polyprotein,Human coronavirus OC43,CU-CU284/2013,143,2013-12-18
AIG96729,GenBank,KJ866145,set:KJ866145,spike glycoprotein,Human coronavirus OC43,CU-C3810/2013,302,2013-05-15
AIG96730,GenBank,KJ866146,set:KJ866146,spike glycoprotein,Human coronavirus OC43,CU-C4371/2012,302,2012-02-08
AIG96731,GenBank,KJ866147,set:KJ866147,spike glycoprotein,Human coronavirus OC43,CU-CU284/2013,302,2013-12-18
AIX09796,GenBank,KJ958218,set:KJ958218,replicase polyprotein 1ab,Human coronavirus OC43,,7095,2011-10-03
AIX09797,GenBank,KJ958218,set:KJ958218,ns2 protein,Human coronavirus OC43,,278,2011-10-03
AIX09798,GenBank,KJ958218,set:KJ958218,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2011-10-03
AIX09799,GenBank,KJ958218,set:KJ958218,spike glycoprotein,Human coronavirus OC43,,1358,2011-10-03
AIX09800,GenBank,KJ958218,set:KJ958218,ns5a protein,Human coronavirus OC43,,109,2011-10-03
AIX09801,GenBank,KJ958218,set:KJ958218,envelope small membrane protein,Human coronavirus OC43,,84,2011-10-03
AIX09802,GenBank,KJ958218,set:KJ958218,membrane protein,Human coronavirus OC43,,230,2011-10-03
AIX09803,GenBank,KJ958218,set:KJ958218,nucleocapsid protein,Human coronavirus OC43,,448,2011-10-03
AIX09804,GenBank,KJ958219,set:KJ958219,replicase polyprotein 1ab,Human coronavirus OC43,,7095,2011-10-04
AIX09805,GenBank,KJ958219,set:KJ958219,ns2 protein,Human coronavirus OC43,,278,2011-10-04
AIX09806,GenBank,KJ958219,set:KJ958219,hemagglutinin-esterase protein,Human coronavirus OC43,,423,2011-10-04
AIX09807,GenBank,KJ958219,set:KJ958219,spike glycoprotein,Human coronavirus OC43,,1358,2011-10-04
AIX09808,GenBank,KJ958219,set:KJ958219,ns5a protein,Human coronavirus OC43,,109,2011-10-04
AIX09809,GenBank,KJ958219,set:KJ958219,envelope small membrane protein,Human coronavirus OC43,,84,2011-10-04
AIX09810,GenBank,KJ958219,set:KJ958219,membrane protein,Human coronavirus OC43,,230,2011-10-04
AIX09811,GenBank,KJ958219,set:KJ958219,nucleocapsid protein,Human coronavirus OC43,,448,2011-10-04
AII82132,GenBank,KJ796464,set:KJ796464,spike protein,Human coronavirus OC43,KA49,169,2012-03-19
AIG59205,GenBank,KJ768622,set:KJ768622,spike protein,Human coronavirus OC43,FA50,170,2011-11-30
AIG59206,GenBank,KJ768623,set:KJ768623,spike protein,Human coronavirus OC43,KA164,172,2012-01-04
AIG59207,GenBank,KJ768624,set:KJ768624,spike protein,Human coronavirus OC43,BA89,172,2012-02-16
AIG59208,GenBank,KJ768625,set:KJ768625,spike protein,Human coronavirus OC43,KA148,166,2012-01-04
AIG59209,GenBank,KJ768626,set:KJ768626,spike protein,Human coronavirus OC43,KA320,172,2012-07-18
AIG59210,GenBank,KJ768627,set:KJ768627,spike protein,Human coronavirus OC43,FA75,171,2012-02-19
AIG59211,GenBank,KJ768628,set:KJ768628,spike protein,Human coronavirus OC43,FA76,166,2012-02-19
AIG59212,GenBank,KJ768629,set:KJ768629,spike protein,Human coronavirus OC43,FA74,166,2012-02-21
