Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
AAR02228,GenBank,AY425679,set:AY425679,S1 surface glycoprotein,Infectious bronchitis virus,AL/1278/00,169,
AAR02229,GenBank,AY425680,set:AY425680,S1 surface glycoprotein,Infectious bronchitis virus,AL/1311/00,169,
AAR02230,GenBank,AY425681,set:AY425681,S1 surface glycoprotein,Infectious bronchitis virus,AL/2169/00,169,
AAR02231,GenBank,AY425682,set:AY425682,S1 surface glycoprotein,Infectious bronchitis virus,AL/2975/00,169,
AAR02232,GenBank,AY425683,set:AY425683,S1 surface glycoprotein,Infectious bronchitis virus,AL/3701/00,169,
AAR02233,GenBank,AY425684,set:AY425684,S1 surface glycoprotein,Infectious bronchitis virus,AL/4235/00,169,
AAR02234,GenBank,AY425685,set:AY425685,S1 surface glycoprotein,Infectious bronchitis virus,CT/KKV162/00,169,
AAR02235,GenBank,AY425686,set:AY425686,S1 surface glycoprotein,Infectious bronchitis virus,DE/138/00,169,
AAR02236,GenBank,AY425687,set:AY425687,S1 surface glycoprotein,Infectious bronchitis virus,DE/190/00,169,
AAR02237,GenBank,AY425688,set:AY425688,S1 surface glycoprotein,Infectious bronchitis virus,DE/001/01,169,
AAR02238,GenBank,AY425689,set:AY425689,S1 surface glycoprotein,Infectious bronchitis virus,DE/007/01,169,
AAR02239,GenBank,AY425690,set:AY425690,S1 surface glycoprotein,Infectious bronchitis virus,MD/613/01,169,
AAR02240,GenBank,AY425691,set:AY425691,S1 surface glycoprotein,Infectious bronchitis virus,MD/207/00,169,
AAR02241,GenBank,AY425692,set:AY425692,S1 surface glycoprotein,Infectious bronchitis virus,DE/117/01,169,
AAR02242,GenBank,AY425693,set:AY425693,S1 surface glycoprotein,Infectious bronchitis virus,DE/090/01,169,
AAR02243,GenBank,AY425694,set:AY425694,S1 surface glycoprotein,Infectious bronchitis virus,DE/051/01,169,
AAR02244,GenBank,AY425695,set:AY425695,S1 surface glycoprotein,Infectious bronchitis virus,DE/010/01,169,
AAR02245,GenBank,AY425696,set:AY425696,S1 surface glycoprotein,Infectious bronchitis virus,MD/132/02,169,
AAR02246,GenBank,AY425697,set:AY425697,S1 surface glycoprotein,Infectious bronchitis virus,PA/32396/95,169,
AAR02247,GenBank,AY425698,set:AY425698,S1 surface glycoprotein,Infectious bronchitis virus,PA/32489/95,169,
AAR02248,GenBank,AY425699,set:AY425699,S1 surface glycoprotein,Infectious bronchitis virus,PA/32567/95,169,
AAR02249,GenBank,AY425700,set:AY425700,S1 surface glycoprotein,Infectious bronchitis virus,PA/32642/95,169,
AAR02250,GenBank,AY425701,set:AY425701,S1 surface glycoprotein,Infectious bronchitis virus,PA/32644/95,169,
AAR02251,GenBank,AY425702,set:AY425702,S1 surface glycoprotein,Infectious bronchitis virus,PA/33160/95,169,
AAR02252,GenBank,AY425703,set:AY425703,S1 surface glycoprotein,Infectious bronchitis virus,PA/5173/98,169,
AAR02253,GenBank,AY425704,set:AY425704,S1 surface glycoprotein,Infectious bronchitis virus,PA/1260/00,169,
AAR02254,GenBank,AY425705,set:AY425705,S1 surface glycoprotein,Infectious bronchitis virus,PA/1543/00,169,
AAR02255,GenBank,AY425706,set:AY425706,S1 surface glycoprotein,Infectious bronchitis virus,PA/908/00,169,
AAQ96659,GenBank,AY392077,set:AY392077,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96660,GenBank,AY392078,set:AY392078,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96661,GenBank,AY392079,set:AY392079,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96662,GenBank,AY392080,set:AY392080,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96663,GenBank,AY392081,set:AY392081,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96664,GenBank,AY392082,set:AY392082,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96665,GenBank,AY392083,set:AY392083,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96666,GenBank,AY392084,set:AY392084,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96667,GenBank,AY392085,set:AY392085,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96668,GenBank,AY392086,set:AY392086,RNA-dependent RNA polymerase,Infectious bronchitis virus,,233,
AAQ96669,GenBank,AY392047,set:AY392047,ORF1a,Infectious bronchitis virus,,245,
AAQ96670,GenBank,AY392048,set:AY392048,ORF1a,Infectious bronchitis virus,,245,
AAQ96671,GenBank,AY392049,set:AY392049,ORF1a,Infectious bronchitis virus,,245,
AAQ96672,GenBank,AY392050,set:AY392050,ORF1a,Infectious bronchitis virus,,245,
AAQ96673,GenBank,AY392051,set:AY392051,ORF1a,Infectious bronchitis virus,,245,
AAQ96674,GenBank,AY392052,set:AY392052,ORF1a,Infectious bronchitis virus,,245,
AAQ96675,GenBank,AY392053,set:AY392053,ORF1a,Infectious bronchitis virus,,245,
AAQ96676,GenBank,AY392054,set:AY392054,ORF1a,Infectious bronchitis virus,,245,
AAQ96677,GenBank,AY392055,set:AY392055,ORF1a,Infectious bronchitis virus,,245,
AAQ96678,GenBank,AY392056,set:AY392056,ORF1a,Infectious bronchitis virus,,245,
AAQ96679,GenBank,AY392057,set:AY392057,papain-like protease,Infectious bronchitis virus,,437,
AAQ96680,GenBank,AY392058,set:AY392058,papain-like protease,Infectious bronchitis virus,,437,
AAQ96681,GenBank,AY392059,set:AY392059,papain-like protease,Infectious bronchitis virus,,436,
AAQ96682,GenBank,AY392060,set:AY392060,papain-like protease,Infectious bronchitis virus,,436,
AAQ96683,GenBank,AY392061,set:AY392061,papain-like protease,Infectious bronchitis virus,,437,
AAQ96684,GenBank,AY392062,set:AY392062,papain-like protease,Infectious bronchitis virus,,437,
AAQ96685,GenBank,AY392063,set:AY392063,papain-like protease,Infectious bronchitis virus,,437,
AAQ96686,GenBank,AY392064,set:AY392064,papain-like protease,Infectious bronchitis virus,,437,
AAQ96687,GenBank,AY392065,set:AY392065,papain-like protease,Infectious bronchitis virus,,437,
AAQ96688,GenBank,AY392066,set:AY392066,papain-like protease,Infectious bronchitis virus,,436,
AAQ96689,GenBank,AY392067,set:AY392067,main protease,Infectious bronchitis virus,,140,
AAQ96690,GenBank,AY392068,set:AY392068,main protease,Infectious bronchitis virus,,140,
AAQ96691,GenBank,AY392069,set:AY392069,main protease,Infectious bronchitis virus,,140,
AAQ96692,GenBank,AY392070,set:AY392070,main protease,Infectious bronchitis virus,,140,
AAQ96693,GenBank,AY392071,set:AY392071,main protease,Infectious bronchitis virus,,140,
AAQ96694,GenBank,AY392072,set:AY392072,main protease,Infectious bronchitis virus,,140,
AAQ96695,GenBank,AY392073,set:AY392073,main protease,Infectious bronchitis virus,,140,
AAQ96696,GenBank,AY392074,set:AY392074,main protease,Infectious bronchitis virus,,140,
AAQ96697,GenBank,AY392075,set:AY392075,main protease,Infectious bronchitis virus,,140,
AAQ96698,GenBank,AY392076,set:AY392076,main protease,Infectious bronchitis virus,,140,
AAQ63414,GenBank,AY296742,set:AY296742,S1 glycoprotein,Infectious bronchitis virus,,540,
AAQ63415,GenBank,AY296744,set:AY296744,S1 glycoprotein,Infectious bronchitis virus,,545,
AAQ63416,GenBank,AY296745,set:AY296745,S1 glycoprotein,Infectious bronchitis virus,,545,
AAQ63417,GenBank,AY296746,set:AY296746,S1 glycoprotein,Infectious bronchitis virus,,545,
AAQ21583,GenBank,AY338732,set:AY338732,1ab polyprotein,Infectious bronchitis virus,,6646,
AAQ21584,GenBank,AY338732,set:AY338732,1a protein,Infectious bronchitis virus,,3971,
AAQ21585,GenBank,AY338732,set:AY338732,S protein,Infectious bronchitis virus,,1164,
AAQ21586,GenBank,AY338732,set:AY338732,3a protein,Infectious bronchitis virus,,57,
AAQ21587,GenBank,AY338732,set:AY338732,3b protein,Infectious bronchitis virus,,63,
AAQ21588,GenBank,AY338732,set:AY338732,E protein,Infectious bronchitis virus,,109,
AAQ21589,GenBank,AY338732,set:AY338732,M protein,Infectious bronchitis virus,,225,
AAQ21590,GenBank,AY338732,set:AY338732,5a protein,Infectious bronchitis virus,,65,
AAQ21591,GenBank,AY338732,set:AY338732,5b protein,Infectious bronchitis virus,,82,
AAQ21592,GenBank,AY338732,set:AY338732,nucleocapsid protein,Infectious bronchitis virus,,409,
AAP92673,GenBank,AY319651,set:AY319651,replicase polyprotein 1ab,Infectious bronchitis virus,BJ,6641,
AAP92674,GenBank,AY319651,set:AY319651,replicase polyprotein 1a,Infectious bronchitis virus,BJ,3963,
AAP92675,GenBank,AY319651,set:AY319651,spike protein,Infectious bronchitis virus,BJ,1169,
AAP92676,GenBank,AY319651,set:AY319651,3a protein,Infectious bronchitis virus,BJ,57,
AAP92677,GenBank,AY319651,set:AY319651,3b protein,Infectious bronchitis virus,BJ,62,
AAP92678,GenBank,AY319651,set:AY319651,envelope protein,Infectious bronchitis virus,BJ,109,
AAP92679,GenBank,AY319651,set:AY319651,membrane protein,Infectious bronchitis virus,BJ,226,
AAP92680,GenBank,AY319651,set:AY319651,6a protein,Infectious bronchitis virus,BJ,65,
AAP92681,GenBank,AY319651,set:AY319651,6b protein,Infectious bronchitis virus,BJ,81,
AAP92682,GenBank,AY319651,set:AY319651,nucleocapsid protein,Infectious bronchitis virus,BJ,409,
AAP88234,GenBank,AY326960,set:AY326960,membrane protein,Infectious bronchitis virus,,225,
AAP86202,GenBank,AY325727,set:AY325727,membrane protein,Infectious bronchitis virus,GX1-98,225,
AAP86203,GenBank,AY325728,set:AY325728,membrane protein,Infectious bronchitis virus,HaN2-95,225,
AAP86204,GenBank,AY325729,set:AY325729,membrane protein,Infectious bronchitis virus,HeN4-94,225,
AAP86205,GenBank,AY325730,set:AY325730,membrane protein,Infectious bronchitis virus,Jl-97,225,
AAP86206,GenBank,AY325731,set:AY325731,membrane protein,Infectious bronchitis virus,Sc2-93,225,
AAP86207,GenBank,AY325732,set:AY325732,membrane protein,Infectious bronchitis virus,SD1-97,225,
AAP86208,GenBank,AY325733,set:AY325733,membrane protein,Infectious bronchitis virus,GX2-98,223,
AAP86209,GenBank,AY325734,set:AY325734,membrane protein,Infectious bronchitis virus,HaN1-95,223,
AAP86210,GenBank,AY325735,set:AY325735,membrane protein,Infectious bronchitis virus,GD6-98,226,
Q910E2,GenBank,,,Membrane protein,Avian infectious bronchitis virus (strain GRAY),,223,
Q91QS9,GenBank,,,Membrane protein,Avian infectious bronchitis virus (strain Beaudette US),,225,
Q9J3N8,GenBank,,,Membrane protein,Avian infectious bronchitis virus (strain DE072),,225,
AAP82936,GenBank,AY319302,set:AY319302,spike protein S1,Infectious bronchitis virus,GX1-98,538,
CAE01363,GenBank,AJ575390,set:AJ575390,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/04/98,161,
CAE01364,GenBank,AJ575391,set:AJ575391,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/07/98,158,
CAE01365,GenBank,AJ575392,set:AJ575392,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/08/98,156,
CAE01366,GenBank,AJ575393,set:AJ575393,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/10/98,161,
CAE01367,GenBank,AJ575394,set:AJ575394,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/11/98,143,
CAE01368,GenBank,AJ575395,set:AJ575395,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/12/98,157,
CAE01369,GenBank,AJ575396,set:AJ575396,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/16/98,154,
CAE01370,GenBank,AJ575397,set:AJ575397,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/17/98,158,
CAE01371,GenBank,AJ575398,set:AJ575398,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/21/98,158,
CAE01372,GenBank,AJ575399,set:AJ575399,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/02/99,155,
CAE01373,GenBank,AJ575400,set:AJ575400,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/03/99,136,
CAE01374,GenBank,AJ575401,set:AJ575401,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/04/99,149,
CAE01375,GenBank,AJ575402,set:AJ575402,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/05/99,157,
CAE01376,GenBank,AJ575403,set:AJ575403,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/06/99,151,
CAE01377,GenBank,AJ575404,set:AJ575404,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/13/99,137,
CAE01378,GenBank,AJ575405,set:AJ575405,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/15/99,132,
CAE01379,GenBank,AJ575406,set:AJ575406,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/20/99,152,
CAE01380,GenBank,AJ575407,set:AJ575407,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/02/00,151,
CAE01381,GenBank,AJ575408,set:AJ575408,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/03/00,153,
CAE01382,GenBank,AJ575409,set:AJ575409,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/04/00,151,
CAE01383,GenBank,AJ575410,set:AJ575410,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/08/00,152,
CAE01384,GenBank,AJ575411,set:AJ575411,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/06/01,154,
CAE01385,GenBank,AJ575412,set:AJ575412,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/14/01,160,
CAE01386,GenBank,AJ575413,set:AJ575413,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/02/02,160,
CAE01387,GenBank,AJ575414,set:AJ575414,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/05/02,161,
CAE01388,GenBank,AJ575415,set:AJ575415,"spike glycoprotein, S1 subunit",Infectious bronchitis virus,RF/14/02,158,
AAP68690,GenBank,AY302742,set:AY302742,membrane protein,Infectious bronchitis virus,,225,
AAP68691,GenBank,AY302743,set:AY302743,membrane protein,Infectious bronchitis virus,,225,
AAP68692,GenBank,AY302744,set:AY302744,membrane protein,Infectious bronchitis virus,,226,
AAP68693,GenBank,AY302745,set:AY302745,membrane protein,Infectious bronchitis virus,,226,
AAP68694,GenBank,AY302746,set:AY302746,membrane protein,Infectious bronchitis virus,,226,
AAP68695,GenBank,AY302747,set:AY302747,membrane protein,Infectious bronchitis virus,,225,
AAP68696,GenBank,AY302748,set:AY302748,membrane protein,Infectious bronchitis virus,,225,
AAP68697,GenBank,AY302749,set:AY302749,membrane protein,Infectious bronchitis virus,,225,
Q64960,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain Arkansas 99),,409,
Q82616,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain M41),,409,
Q8JMI6,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain SAIB20),,409,
Q96598,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain Vic S),,409,
Q96605,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain V18/91),,409,
Q98WJ7,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain H120),,409,
Q98Y32,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain H52),,409,
Q9J4A3,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain D1466),,409,
Q9J4B0,GenBank,,,Nucleoprotein,Avian infectious bronchitis virus (strain DE072),,409,
AAP40668,GenBank,AY279533,set:AY279533,S1 spike glycoprotein,Infectious bronchitis virus,IS/885,538,
AAP34446,GenBank,AY277632,set:AY277632,S1 spike glycoprotein,Infectious bronchitis virus,LD3,539,
AAP33499,GenBank,AY273193,set:AY273193,spike glycoprotein S1,Infectious bronchitis virus,,539,
AAP33507,GenBank,AY278246,set:AY278246,spike glycoprotein,Infectious bronchitis virus,LS2,540,
AAP32046,GenBank,AY277721,set:AY277721,nucleocapsid protein,Infectious bronchitis virus,GX2-98,409,
AAP32083,GenBank,AY278110,set:AY278110,nucleocapsid protein,Infectious bronchitis virus,GX1-98,409,
AAP02976,GenBank,AY251816,set:AY251816,S1 glycoprotein,Infectious bronchitis virus,GX2-98,544,
AAP02977,GenBank,AY251817,set:AY251817,S1 glycoprotein,Infectious bronchitis virus,HaN1-95,538,
AAO85636,GenBank,AY237817,set:AY237817,spike glycoprotein,Infectious bronchitis virus,SC021202,618,
AAO74596,GenBank,AY227799,set:AY227799,spike glycoprotein S-1 subunit,Infectious bronchitis virus,,61,
AAO74597,GenBank,AY227800,set:AY227800,spike glycoprotein S-1 subunit,Infectious bronchitis virus,,65,
AAO74598,GenBank,AY227801,set:AY227801,truncated spike glycoprotein S-1 subunit,Infectious bronchitis virus,,56,
AAO74599,GenBank,AY227802,set:AY227802,spike glycoprotein S-1 subunit,Infectious bronchitis virus,,63,
CAD80099,GenBank,AJ550983,set:AJ550983,spike glycoprotein,Infectious bronchitis virus,RF/12/01,200,
AAO59436,GenBank,AY217750,set:AY217750,5a protein,Infectious bronchitis virus,LX4,65,
AAO59437,GenBank,AY217750,set:AY217750,5b protein,Infectious bronchitis virus,LX4,82,
AAO59438,GenBank,AY217750,set:AY217750,nucleocapsid,Infectious bronchitis virus,LX4,409,
AAO46048,GenBank,AY167729,set:AY167729,nucleocapsid protein,Infectious bronchitis virus,SAIBwj,409,
AAO46049,GenBank,AY167730,set:AY167730,nucleocapsid protein,Infectious bronchitis virus,SAIB20,409,
AAO46050,GenBank,AY167731,set:AY167731,nucleocapsid protein,Infectious bronchitis virus,SAIB14,409,
AAO34396,GenBank,AY189157,set:AY189157,spike glycoprotein,Infectious bronchitis virus,LX4,1164,
AAO33392,GenBank,AF467921,set:AF467921,small membrane protein,Infectious bronchitis virus,,93,
AAO33436,GenBank,AF469011,set:AF469011,5a protein,Infectious bronchitis virus,,65,
AAO33437,GenBank,AF469011,set:AF469011,5b protein,Infectious bronchitis virus,,82,
AAO33438,GenBank,AF469012,set:AF469012,5a protein,Infectious bronchitis virus,,65,
AAO33439,GenBank,AF469012,set:AF469012,5b protein,Infectious bronchitis virus,,82,
AAO33440,GenBank,AF469013,set:AF469013,5a protein,Infectious bronchitis virus,,65,
AAO33441,GenBank,AF469013,set:AF469013,5b protein,Infectious bronchitis virus,,82,
AAO33442,GenBank,AF469014,set:AF469014,5a protein,Infectious bronchitis virus,,65,
AAO33443,GenBank,AF469014,set:AF469014,5b protein,Infectious bronchitis virus,,82,
AAO33444,GenBank,AF469015,set:AF469015,5a protein,Infectious bronchitis virus,,65,
AAO33445,GenBank,AF469015,set:AF469015,5b protein,Infectious bronchitis virus,,82,
AAO33446,GenBank,AF469016,set:AF469016,5a protein,Infectious bronchitis virus,,65,
AAO33447,GenBank,AF469016,set:AF469016,5b protein,Infectious bronchitis virus,,82,
AAO33463,GenBank,AF470626,set:AF470626,5a protein,Infectious bronchitis virus,Alabama 1,65,
AAO33464,GenBank,AF470626,set:AF470626,5b protein,Infectious bronchitis virus,Alabama 1,82,
AAO33465,GenBank,AF470627,set:AF470627,small membrane protein,Infectious bronchitis virus,Alabama 1,109,
AAO33466,GenBank,AF470628,set:AF470628,membrane protein,Infectious bronchitis virus,Alabama 1,225,
AAO33467,GenBank,AF470629,set:AF470629,membrane protein,Infectious bronchitis virus,California 2,163,
AAO33468,GenBank,AF470630,set:AF470630,membrane protein,Infectious bronchitis virus,California 3,200,
AAO22155,GenBank,AY180958,set:AY180958,spike glycoprotein,Infectious bronchitis virus,LH2,1164,
AAN08918,GenBank,AY135205,set:AY135205,S1 spike glycoprotein,Infectious bronchitis virus,IS/236,541,
AAM82280,GenBank,AY121091,set:AY121091,nucleocapsid protein,Infectious bronchitis virus,SAIB14,409,
AAM82281,GenBank,AY121092,set:AY121092,nucleocapsid protein,Infectious bronchitis virus,SAIB20,409,
AAM82282,GenBank,AY121093,set:AY121093,nucleocapsid protein,Infectious bronchitis virus,SAIBwj,409,
AAM77346,GenBank,AF520604,set:AF520604,S1 glycoprotein,Infectious bronchitis virus,CA/12459/98,544,
AAM77347,GenBank,AF520605,set:AF520605,S1 glycoprotein,Infectious bronchitis virus,WI/5340/98,553,
AAM77348,GenBank,AF520606,set:AF520606,S1 glycoprotein,Infectious bronchitis virus,IA/10623/99,551,
AAM77349,GenBank,AF520607,set:AF520607,S1 glycoprotein,Infectious bronchitis virus,IA/10624/99,555,
AAM75499,GenBank,AY114287,set:AY114287,S1 glycoprotein,Infectious bronchitis virus,AL/10463/01,221,
AAM75500,GenBank,AY114288,set:AY114288,S1 glycoprotein,Infectious bronchitis virus,IA/10705/01,224,
AAM74945,GenBank,AF519573,set:AF519573,S1 glycoprotein,Infectious bronchitis virus,IA/3589/98,548,
AAM74946,GenBank,AF519574,set:AF519574,S1 glycoprotein,Infectious bronchitis virus,AL/6796/98,544,
AAM62142,GenBank,AY113182,set:AY113182,S1 glycoprotein,Infectious bronchitis virus,AR/9093/01,556,
AAM62143,GenBank,AY113183,set:AY113183,S1 glycoprotein,Infectious bronchitis virus,AL/2278/01,546,
CAD36556,GenBank,AJ491327,set:AJ491327,spike glycoprotein S1 subunit,Infectious bronchitis virus,ITALY-05,130,
AAM53400,GenBank,AY101766,set:AY101766,spike glycoprotein S1 subunit,Infectious bronchitis virus,,551,
AAM47263,GenBank,AF508225,set:AF508225,spike protein,Infectious bronchitis virus,TN2/Layer/India,107,
AAM46976,GenBank,AF512338,set:AF512338,S1 glycoprotein,Infectious bronchitis virus,NE/297/01,218,
AAM46977,GenBank,AF512339,set:AF512339,S1 glycoprotein,Infectious bronchitis virus,NE/561/01,220,
AAM46978,GenBank,AF512340,set:AF512340,S1 glycoprotein,Infectious bronchitis virus,NE/697/01,218,
AAM46979,GenBank,AF512341,set:AF512341,S1 glycoprotein,Infectious bronchitis virus,AL/2311/00,555,
AAM46980,GenBank,AF512342,set:AF512342,S1 glycoprotein,Infectious bronchitis virus,AL/5361/00,543,
AAM46981,GenBank,AF512343,set:AF512343,S1 glycoprotein,Infectious bronchitis virus,AL/8357/00,276,
AAM46982,GenBank,AF512344,set:AF512344,S1 glycoprotein,Infectious bronchitis virus,IA/6964/00,225,
AAM46983,GenBank,AF512345,set:AF512345,S1 glycoprotein,Infectious bronchitis virus,IA/9610/00,218,
AAM46984,GenBank,AF512346,set:AF512346,S1 glycoprotein,Infectious bronchitis virus,NE/8171/00,223,
AAM44827,GenBank,AF510564,set:AF510564,S1 glycoprotein,Infectious bronchitis virus,AL/11271/97,556,
AAM44828,GenBank,AF510565,set:AF510565,S1 glycoprotein,Infectious bronchitis virus,AL/11274/97,559,
AAM44829,GenBank,AF510566,set:AF510566,S1 glycoprotein,Infectious bronchitis virus,AL/11701/97,556,
AAM44833,GenBank,AF510654,set:AF510654,S1 glycoprotein,Infectious bronchitis virus,AL/2522/98,556,
AAM44834,GenBank,AF510655,set:AF510655,S1 glycoprotein,Infectious bronchitis virus,AL/3002/98,559,
AAM44835,GenBank,AF510656,set:AF510656,S1 glycoprotein,Infectious bronchitis virus,AL/6609/98,549,
AAM44836,GenBank,AF510657,set:AF510657,S1 glycoprotein,Infectious bronchitis virus,AR/7644/98,545,
AAM44837,GenBank,AF510658,set:AF510658,S1 glycoprotein,Infectious bronchitis virus,AL/8716/98,558,
AAM44838,GenBank,AF510659,set:AF510659,S1 glycoprotein,Infectious bronchitis virus,AL/10928/98,550,
AAM44839,GenBank,AF510660,set:AF510660,S1 glycoprotein,Infectious bronchitis virus,AL/3990/99,556,
AAM44840,GenBank,AF510661,set:AF510661,S1 glycoprotein,Infectious bronchitis virus,AL/5153/99,552,
AAM44841,GenBank,AF510662,set:AF510662,S1 glycoprotein,Infectious bronchitis virus,IA/7215/00,223,
AAM44842,GenBank,AF510663,set:AF510663,S1 glycoprotein,Infectious bronchitis virus,IA/7434/00,223,
AAM44046,GenBank,AF510333,set:AF510333,spike glycoprotein S1 subunit,Infectious bronchitis virus,IA/4567/00,284,
AAM44047,GenBank,AF510334,set:AF510334,spike glycoprotein S1 subunit,Infectious bronchitis virus,AL/10902/97,550,
AAM34741,GenBank,AF509583,set:AF509583,spike glycoprotein S1 subunit,Infectious bronchitis virus,AL/7052/97,549,
AAM34754,GenBank,AF509736,set:AF509736,spike glycoprotein S1 subunit,Infectious bronchitis virus,AL/9022/97,561,
CAD30330,GenBank,AJ458942,set:AJ458942,spike glycoprotein S1 subunit,Infectious bronchitis virus,RF/19/99,537,
CAD30332,GenBank,AJ458958,set:AJ458958,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-01,133,
CAD30333,GenBank,AJ458959,set:AJ458959,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-04,151,
CAD30334,GenBank,AJ458960,set:AJ458960,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-06,154,
CAD30335,GenBank,AJ458961,set:AJ458961,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-07,133,
CAD30336,GenBank,AJ458962,set:AJ458962,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-08,150,
CAD30337,GenBank,AJ458963,set:AJ458963,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-09,130,
CAD30338,GenBank,AJ458964,set:AJ458964,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-10,133,
AAM18524,GenBank,AF495862,set:AF495862,S1 glycoprotein,Infectious bronchitis virus,CA/10737/98,225,
CAD29759,GenBank,AJ457137,set:AJ457137,spike glycoprotein S1 subunit,Infectious bronchitis virus,Italy-02,540,
CAD29697,GenBank,AJ441314,set:AJ441314,spike glycoprotein S1 subunit,Infectious bronchitis virus,RF/01/02,539,
AAM00047,GenBank,AY091551,set:AY091551,S1 surface glycoprotein,Infectious bronchitis virus,PDRC/Pune/India/9/99,222,
AAM00048,GenBank,AY091552,set:AY091552,S1 surface glycoprotein,Infectious bronchitis virus,Israel/720/99,538,
AAM09475,GenBank,AF488275,set:AF488275,S1 glycoprotein,Infectious bronchitis virus,CA/588/99,139,
AAM09476,GenBank,AF488276,set:AF488276,S1 glycoprotein,Infectious bronchitis virus,CA/627/01,141,
AAM09477,GenBank,AF488277,set:AF488277,S1 glycoprotein,Infectious bronchitis virus,CA/376/98,141,
AAM09478,GenBank,AF488278,set:AF488278,S1 glycoprotein,Infectious bronchitis virus,CA/516a/98,140,
AAM09479,GenBank,AF488279,set:AF488279,S1 glycoprotein,Infectious bronchitis virus,CA/291/01,141,
AAM09480,GenBank,AF488280,set:AF488280,S1 glycoprotein,Infectious bronchitis virus,CA/541/01,141,
AAM09481,GenBank,AF488281,set:AF488281,S1 glycoprotein,Infectious bronchitis virus,CA/1489/97,138,
AAM09482,GenBank,AF488282,set:AF488282,S1 glycoprotein,Infectious bronchitis virus,CA/100/97,138,
AAM09483,GenBank,AF488283,set:AF488283,S1 glycoprotein,Infectious bronchitis virus,CA/452/97,138,
AAM09484,GenBank,AF488284,set:AF488284,S1 glycoprotein,Infectious bronchitis virus,CA./4065/95,138,
AAM09485,GenBank,AF488285,set:AF488285,S1 glycoprotein,Infectious bronchitis virus,CA/179/94,138,
AAM09486,GenBank,AF488286,set:AF488286,S1 glycoprotein,Infectious bronchitis virus,CA/1601/94,134,
AAM09487,GenBank,AF488287,set:AF488287,S1 glycoprotein,Infectious bronchitis virus,CA/157/97,136,
AAM09488,GenBank,AF488288,set:AF488288,S1 glycoprotein,Infectious bronchitis virus,CA/5069/97,133,
AAM09489,GenBank,AF488289,set:AF488289,S1 glycoprotein,Infectious bronchitis virus,CA/3760/99,138,
