Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
AIG96679,GenBank,KJ866095,set:KJ866095,1ab polyprotein,Human coronavirus NL63,CU-C3446/2012,135,2012-12-18
AIG96680,GenBank,KJ866096,set:KJ866096,1ab polyprotein,Human coronavirus NL63,CU-CU148/2012,135,2012-09-07
AIG96681,GenBank,KJ866097,set:KJ866097,1ab polyprotein,Human coronavirus NL63,CU-CU198/2012,135,2012-12-10
AIG96682,GenBank,KJ866098,set:KJ866098,1ab polyprotein,Human coronavirus NL63,CU-CB39/2013,135,2013-08-12
AIG96710,GenBank,KJ866126,set:KJ866126,spike glycoprotein,Human coronavirus NL63,CU-A431/2013,267,2013-10-17
AIG96711,GenBank,KJ866127,set:KJ866127,spike glycoprotein,Human coronavirus NL63,CU-B6163/2012,267,2012-03-28
AIG96712,GenBank,KJ866128,set:KJ866128,spike glycoprotein,Human coronavirus NL63,CU-B7479/2013,267,2013-01-17
AIG96713,GenBank,KJ866129,set:KJ866129,spike glycoprotein,Human coronavirus NL63,CU-B8462/2013,267,2013-09-28
AIG96714,GenBank,KJ866130,set:KJ866130,spike glycoprotein,Human coronavirus NL63,CU-C2715/2013,267,2013-05-10
AIG96715,GenBank,KJ866131,set:KJ866131,spike glycoprotein,Human coronavirus NL63,CU-C2728/2012,267,2012-03-29
AIG96716,GenBank,KJ866132,set:KJ866132,spike glycoprotein,Human coronavirus NL63,CU-C2734/2012,267,2012-03-29
AIG96717,GenBank,KJ866133,set:KJ866133,spike glycoprotein,Human coronavirus NL63,CU-C2735/2012,267,2012-03-29
AIG96718,GenBank,KJ866134,set:KJ866134,spike glycoprotein,Human coronavirus NL63,CU-C2824/2012,267,2012-05-10
AIG96719,GenBank,KJ866135,set:KJ866135,spike glycoprotein,Human coronavirus NL63,CU-C2826/2012,267,2012-05-10
AIG96720,GenBank,KJ866136,set:KJ866136,spike glycoprotein,Human coronavirus NL63,CU-C2994/2012,267,2012-07-10
AIG96721,GenBank,KJ866137,set:KJ866137,spike glycoprotein,Human coronavirus NL63,CU-C3130/2012,267,2012-08-22
AIG96722,GenBank,KJ866138,set:KJ866138,spike glycoprotein,Human coronavirus NL63,CU-C3131/2012,267,2012-08-22
AIG96723,GenBank,KJ866139,set:KJ866139,spike glycoprotein,Human coronavirus NL63,CU-C3132/2012,267,2012-08-22
AIG96724,GenBank,KJ866140,set:KJ866140,spike glycoprotein,Human coronavirus NL63,CU-C3432/2012,267,2012-12-14
AIG96725,GenBank,KJ866141,set:KJ866141,spike glycoprotein,Human coronavirus NL63,CU-C3446/2012,267,2012-12-18
AIG96726,GenBank,KJ866142,set:KJ866142,spike glycoprotein,Human coronavirus NL63,CU-CB39/2012,267,2012-09-07
AIG96727,GenBank,KJ866143,set:KJ866143,spike glycoprotein,Human coronavirus NL63,CU-CU148/2012,267,2012-12-10
AIG96728,GenBank,KJ866144,set:KJ866144,spike glycoprotein,Human coronavirus NL63,CU-CU198/2013,267,2013-08-12
AII82133,GenBank,KJ796465,set:KJ796465,spike protein,Human coronavirus NL63,FA99,188,2012-05-12
AII82134,GenBank,KJ796466,set:KJ796466,spike protein,Human coronavirus NL63,FA140,188,2012-05-12
AII82135,GenBank,KJ796467,set:KJ796467,spike protein,Human coronavirus NL63,FA133,174,2012-05-12
AIG59216,GenBank,KJ768633,set:KJ768633,spike protein,Human coronavirus NL63,FA120,188,2012-05-12
AIG59217,GenBank,KJ768634,set:KJ768634,spike protein,Human coronavirus NL63,BA213,188,2012-05-11
AIG59218,GenBank,KJ768635,set:KJ768635,spike protein,Human coronavirus NL63,BA297,188,2012-07-24
AIG59219,GenBank,KJ768636,set:KJ768636,spike protein,Human coronavirus NL63,FA124,188,2012-05-12
AIG59220,GenBank,KJ768637,set:KJ768637,spike protein,Human coronavirus NL63,FA125,188,2012-05-12
AIG59221,GenBank,KJ768638,set:KJ768638,spike protein,Human coronavirus NL63,FA132,188,2012-05-12
AIG59222,GenBank,KJ768639,set:KJ768639,spike protein,Human coronavirus NL63,FA142,188,2012-05-12
AIG59223,GenBank,KJ768640,set:KJ768640,spike protein,Human coronavirus NL63,FA144,183,2012-05-12
AIG59224,GenBank,KJ768641,set:KJ768641,spike protein,Human coronavirus NL63,FA163,188,2012-05-12
AIG59225,GenBank,KJ768642,set:KJ768642,spike protein,Human coronavirus NL63,KA126,188,2012-01-04
AIG59226,GenBank,KJ768643,set:KJ768643,spike protein,Human coronavirus NL63,KA182,188,2012-01-04
AHF54654,GenBank,KF524860,set:KF524860,nucleocapsid protein,Human coronavirus NL63,43,106,2010
AHF54655,GenBank,KF524861,set:KF524861,nucleocapsid protein,Human coronavirus NL63,49,104,2010
AHF54668,GenBank,KF524839,set:KF524839,polymerase,Human coronavirus NL63,43,83,2010
AHF51980,GenBank,KF668029,set:KF668029,polymerase,Human coronavirus NL63,sloNL63-1,262,2010-03-11
AGT51322,GenBank,KF530104,set:KF530104,replicase polyprotein 1a,Human coronavirus NL63,,4060,1990-04-26
AGT51323,GenBank,KF530104,set:KF530104,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1990-04-26
AGT51324,GenBank,KF530104,set:KF530104,spike glycoprotein,Human coronavirus NL63,,1355,1990-04-26
AGT51325,GenBank,KF530104,set:KF530104,non-structural protein 3,Human coronavirus NL63,,225,1990-04-26
AGT51326,GenBank,KF530104,set:KF530104,envelope small membrane protein,Human coronavirus NL63,,77,1990-04-26
AGT51327,GenBank,KF530104,set:KF530104,membrane protein,Human coronavirus NL63,,226,1990-04-26
AGT51328,GenBank,KF530104,set:KF530104,nucleoprotein,Human coronavirus NL63,,377,1990-04-26
AGT51329,GenBank,KF530105,set:KF530105,replicase polyprotein 1a,Human coronavirus NL63,,4060,2001-02-23
AGT51330,GenBank,KF530105,set:KF530105,replicase polyprotein 1ab,Human coronavirus NL63,,6729,2001-02-23
AGT51331,GenBank,KF530105,set:KF530105,spike glycoprotein,Human coronavirus NL63,,1356,2001-02-23
AGT51332,GenBank,KF530105,set:KF530105,non-structural protein 3,Human coronavirus NL63,,225,2001-02-23
AGT51333,GenBank,KF530105,set:KF530105,envelope small membrane protein,Human coronavirus NL63,,77,2001-02-23
AGT51334,GenBank,KF530105,set:KF530105,membrane protein,Human coronavirus NL63,,226,2001-02-23
AGT51335,GenBank,KF530105,set:KF530105,nucleoprotein,Human coronavirus NL63,,377,2001-02-23
AGT51336,GenBank,KF530106,set:KF530106,replicase polyprotein 1a,Human coronavirus NL63,,4057,1987-12-16
AGT51337,GenBank,KF530106,set:KF530106,replicase polyprotein 1ab,Human coronavirus NL63,,6726,1987-12-16
AGT51338,GenBank,KF530106,set:KF530106,spike glycoprotein,Human coronavirus NL63,,1355,1987-12-16
AGT51339,GenBank,KF530106,set:KF530106,non-structural protein 3,Human coronavirus NL63,,225,1987-12-16
AGT51340,GenBank,KF530106,set:KF530106,envelope small membrane protein,Human coronavirus NL63,,77,1987-12-16
AGT51341,GenBank,KF530106,set:KF530106,membrane protein,Human coronavirus NL63,,226,1987-12-16
AGT51342,GenBank,KF530106,set:KF530106,nucleoprotein,Human coronavirus NL63,,377,1987-12-16
AGT51343,GenBank,KF530107,set:KF530107,replicase polyprotein 1a,Human coronavirus NL63,,4060,1991-01-24
AGT51344,GenBank,KF530107,set:KF530107,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1991-01-24
AGT51345,GenBank,KF530107,set:KF530107,spike glycoprotein,Human coronavirus NL63,,1355,1991-01-24
AGT51346,GenBank,KF530107,set:KF530107,non-structural protein 3,Human coronavirus NL63,,225,1991-01-24
AGT51347,GenBank,KF530107,set:KF530107,envelope small membrane protein,Human coronavirus NL63,,77,1991-01-24
AGT51348,GenBank,KF530107,set:KF530107,membrane protein,Human coronavirus NL63,,226,1991-01-24
AGT51349,GenBank,KF530107,set:KF530107,nucleoprotein,Human coronavirus NL63,,377,1991-01-24
AGT51350,GenBank,KF530108,set:KF530108,replicase polyprotein 1a,Human coronavirus NL63,,4060,1989-01-05
AGT51351,GenBank,KF530108,set:KF530108,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1989-01-05
AGT51352,GenBank,KF530108,set:KF530108,spike glycoprotein,Human coronavirus NL63,,1355,1989-01-05
AGT51353,GenBank,KF530108,set:KF530108,non-structural protein 3,Human coronavirus NL63,,225,1989-01-05
AGT51354,GenBank,KF530108,set:KF530108,envelope small membrane protein,Human coronavirus NL63,,77,1989-01-05
AGT51355,GenBank,KF530108,set:KF530108,membrane protein,Human coronavirus NL63,,226,1989-01-05
AGT51356,GenBank,KF530108,set:KF530108,nucleoprotein,Human coronavirus NL63,,377,1989-01-05
AGT51357,GenBank,KF530109,set:KF530109,replicase polyprotein 1a,Human coronavirus NL63,,4060,1990-03-21
AGT51358,GenBank,KF530109,set:KF530109,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1990-03-21
AGT51359,GenBank,KF530109,set:KF530109,spike glycoprotein,Human coronavirus NL63,,1355,1990-03-21
AGT51360,GenBank,KF530109,set:KF530109,non-structural protein 3,Human coronavirus NL63,,225,1990-03-21
AGT51361,GenBank,KF530109,set:KF530109,envelope small membrane protein,Human coronavirus NL63,,77,1990-03-21
AGT51362,GenBank,KF530109,set:KF530109,membrane protein,Human coronavirus NL63,,226,1990-03-21
AGT51363,GenBank,KF530109,set:KF530109,nucleoprotein,Human coronavirus NL63,,377,1990-03-21
AGT51364,GenBank,KF530110,set:KF530110,replicase polyprotein 1a,Human coronavirus NL63,,4060,1983-08-16
AGT51365,GenBank,KF530110,set:KF530110,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1983-08-16
AGT51366,GenBank,KF530110,set:KF530110,spike glycoprotein,Human coronavirus NL63,,1356,1983-08-16
AGT51367,GenBank,KF530110,set:KF530110,non-structural protein 3,Human coronavirus NL63,,225,1983-08-16
AGT51368,GenBank,KF530110,set:KF530110,envelope small membrane protein,Human coronavirus NL63,,77,1983-08-16
AGT51369,GenBank,KF530110,set:KF530110,membrane protein,Human coronavirus NL63,,226,1983-08-16
AGT51370,GenBank,KF530110,set:KF530110,nucleoprotein,Human coronavirus NL63,,377,1983-08-16
AGT51371,GenBank,KF530111,set:KF530111,replicase polyprotein 1a,Human coronavirus NL63,,4060,1990-01-05
AGT51372,GenBank,KF530111,set:KF530111,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1990-01-05
AGT51373,GenBank,KF530111,set:KF530111,spike glycoprotein,Human coronavirus NL63,,1355,1990-01-05
AGT51374,GenBank,KF530111,set:KF530111,non-structural protein 3,Human coronavirus NL63,,225,1990-01-05
AGT51375,GenBank,KF530111,set:KF530111,envelope small membrane protein,Human coronavirus NL63,,77,1990-01-05
AGT51376,GenBank,KF530111,set:KF530111,membrane protein,Human coronavirus NL63,,226,1990-01-05
AGT51377,GenBank,KF530111,set:KF530111,nucleoprotein,Human coronavirus NL63,,377,1990-01-05
AGT51378,GenBank,KF530112,set:KF530112,replicase polyprotein 1a,Human coronavirus NL63,,4055,2001-11-21
AGT51379,GenBank,KF530112,set:KF530112,replicase polyprotein 1ab,Human coronavirus NL63,,6724,2001-11-21
AGT51380,GenBank,KF530112,set:KF530112,spike glycoprotein,Human coronavirus NL63,,1355,2001-11-21
AGT51381,GenBank,KF530112,set:KF530112,non-structural protein 3,Human coronavirus NL63,,225,2001-11-21
AGT51382,GenBank,KF530112,set:KF530112,envelope small membrane protein,Human coronavirus NL63,,77,2001-11-21
AGT51383,GenBank,KF530112,set:KF530112,membrane protein,Human coronavirus NL63,,226,2001-11-21
AGT51384,GenBank,KF530112,set:KF530112,nucleoprotein,Human coronavirus NL63,,377,2001-11-21
AGT51385,GenBank,KF530113,set:KF530113,replicase polyprotein 1a,Human coronavirus NL63,,4060,1990-05-29
AGT51386,GenBank,KF530113,set:KF530113,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1990-05-29
AGT51387,GenBank,KF530113,set:KF530113,spike glycoprotein,Human coronavirus NL63,,1355,1990-05-29
AGT51388,GenBank,KF530113,set:KF530113,non-structural protein 3,Human coronavirus NL63,,225,1990-05-29
AGT51389,GenBank,KF530113,set:KF530113,envelope small membrane protein,Human coronavirus NL63,,77,1990-05-29
AGT51390,GenBank,KF530113,set:KF530113,membrane protein,Human coronavirus NL63,,226,1990-05-29
AGT51391,GenBank,KF530113,set:KF530113,nucleoprotein,Human coronavirus NL63,,377,1990-05-29
AGT51392,GenBank,KF530114,set:KF530114,replicase polyprotein 1a,Human coronavirus NL63,,4060,1989-01-03
AGT51393,GenBank,KF530114,set:KF530114,replicase polyprotein 1ab,Human coronavirus NL63,,6729,1989-01-03
AGT51394,GenBank,KF530114,set:KF530114,spike glycoprotein,Human coronavirus NL63,,1355,1989-01-03
AGT51395,GenBank,KF530114,set:KF530114,non-structural protein 3,Human coronavirus NL63,,225,1989-01-03
AGT51396,GenBank,KF530114,set:KF530114,envelope small membrane protein,Human coronavirus NL63,,77,1989-01-03
AGT51397,GenBank,KF530114,set:KF530114,membrane protein,Human coronavirus NL63,,226,1989-01-03
AGT51398,GenBank,KF530114,set:KF530114,nucleoprotein,Human coronavirus NL63,,377,1989-01-03
AFR45524,GenBank,JX513215,set:JX513215,1ab polyprotein,Human coronavirus NL63,CU-H1048/2009,197,2009-12-03
AFR45525,GenBank,JX513216,set:JX513216,1ab polyprotein,Human coronavirus NL63,CU-H1694/2010,197,2010-03-04
AFR45526,GenBank,JX513217,set:JX513217,1ab polyprotein,Human coronavirus NL63,CU-H1747/2010,197,2010-03-11
AFR45527,GenBank,JX513218,set:JX513218,1ab polyprotein,Human coronavirus NL63,CU-H1901/2010,197,2010-05-06
AFR45528,GenBank,JX513219,set:JX513219,1ab polyprotein,Human coronavirus NL63,CU-H1955/2010,194,2010-05-27
AFR45529,GenBank,JX513220,set:JX513220,1ab polyprotein,Human coronavirus NL63,CU-H1966/2010,197,2010-06-03
AFR45530,GenBank,JX513221,set:JX513221,1ab polyprotein,Human coronavirus NL63,CU-H1996/2010,197,2010-06-17
AFR45531,GenBank,JX513222,set:JX513222,1ab polyprotein,Human coronavirus NL63,CU-H2004/2010,196,2010-06-17
AFR45532,GenBank,JX513223,set:JX513223,1ab polyprotein,Human coronavirus NL63,CU-H2007/2010,197,2010-06-17
AFR45558,GenBank,JX513249,set:JX513249,spike protein,Human coronavirus NL63,CU-H1694/2010,643,2010-03-04
AFR45559,GenBank,JX513250,set:JX513250,spike protein,Human coronavirus NL63,CU-H1901/2010,292,2010-05-06
AFR45560,GenBank,JX513251,set:JX513251,spike protein,Human coronavirus NL63,CU-H1955/2010,275,2010-05-27
AFR45561,GenBank,JX513252,set:JX513252,spike protein,Human coronavirus NL63,CU-H1966/2010,280,2010-06-03
AFR45562,GenBank,JX513253,set:JX513253,spike protein,Human coronavirus NL63,CU-H1996/2010,643,2010-06-17
AFR45563,GenBank,JX513254,set:JX513254,spike protein,Human coronavirus NL63,CU-H2004/2010,291,2010-06-17
AFR45564,GenBank,JX513255,set:JX513255,spike protein,Human coronavirus NL63,CU-H2007/2010,650,2010-06-17
AGH06535,GenBank,KC294433,set:KC294433,orf1ab polyprotein,Human coronavirus NL63,,146,2012
AFV53147,GenBank,JX504050,set:JX504050,replicase polyprotein 1ab,Human coronavirus NL63,NL63/RPTEC/2004,6729,2004
AFV53148,GenBank,JX504050,set:JX504050,protein S,Human coronavirus NL63,NL63/RPTEC/2004,1356,2004
AFV53149,GenBank,JX504050,set:JX504050,protein 3,Human coronavirus NL63,NL63/RPTEC/2004,225,2004
AFV53150,GenBank,JX504050,set:JX504050,envelope protein,Human coronavirus NL63,NL63/RPTEC/2004,77,2004
AFV53151,GenBank,JX504050,set:JX504050,membrane protein,Human coronavirus NL63,NL63/RPTEC/2004,226,2004
AFV53152,GenBank,JX504050,set:JX504050,nucleocapsid protein,Human coronavirus NL63,NL63/RPTEC/2004,377,2004
AFQ55883,GenBank,JX524171,set:JX524171,replicase polyprotein 1ab,Human coronavirus NL63,CBJ123,6724,2009-01-24
AFQ55884,GenBank,JX524171,set:JX524171,spike protein,Human coronavirus NL63,CBJ123,1356,2009-01-24
AFQ55885,GenBank,JX524171,set:JX524171,accessory protein,Human coronavirus NL63,CBJ123,225,2009-01-24
AFQ55886,GenBank,JX524171,set:JX524171,envelope protein,Human coronavirus NL63,CBJ123,77,2009-01-24
AFQ55887,GenBank,JX524171,set:JX524171,membrane protein,Human coronavirus NL63,CBJ123,226,2009-01-24
AFQ55888,GenBank,JX524171,set:JX524171,nucleocapsid protein,Human coronavirus NL63,CBJ123,377,2009-01-24
AFO70494,GenBank,JX104161,set:JX104161,envelope protein,Human coronavirus NL63,CBJ 037,77,2008-11-04
AFO70495,GenBank,JX104161,set:JX104161,nucleocapsid protein,Human coronavirus NL63,CBJ 037,377,2008-11-04
AFO70496,GenBank,JX104161,set:JX104161,1ab polyprotein,Human coronavirus NL63,CBJ 037,6724,2008-11-04
AFO70497,GenBank,JX104161,set:JX104161,spike protein precursor,Human coronavirus NL63,CBJ 037,1356,2008-11-04
AFO70498,GenBank,JX104161,set:JX104161,ORF3 protein,Human coronavirus NL63,CBJ 037,225,2008-11-04
AFO70499,GenBank,JX104161,set:JX104161,membrane protein,Human coronavirus NL63,CBJ 037,226,2008-11-04
BAM16465,GenBank,AB695176,set:AB695176,nucleocapsid protein,Human coronavirus NL63,,95,2010-12
BAM16466,GenBank,AB695177,set:AB695177,nucleocapsid protein,Human coronavirus NL63,,95,2010-12
BAM16467,GenBank,AB695178,set:AB695178,nucleocapsid protein,Human coronavirus NL63,,95,2010-12
BAM16468,GenBank,AB695179,set:AB695179,nucleocapsid protein,Human coronavirus NL63,,95,2010-12
BAM16469,GenBank,AB695180,set:AB695180,nucleocapsid protein,Human coronavirus NL63,,95,2010-12
BAM16470,GenBank,AB695181,set:AB695181,nucleocapsid protein,Human coronavirus NL63,,95,2011-01
BAM16471,GenBank,AB695182,set:AB695182,nucleocapsid protein,Human coronavirus NL63,,95,2011-01
BAM16472,GenBank,AB695183,set:AB695183,spike glycoprotein,Human coronavirus NL63,,419,2010-12
BAM16473,GenBank,AB695184,set:AB695184,spike glycoprotein,Human coronavirus NL63,,419,2010-12
BAM16474,GenBank,AB695185,set:AB695185,spike glycoprotein,Human coronavirus NL63,,419,2010-12
BAM16475,GenBank,AB695186,set:AB695186,spike glycoprotein,Human coronavirus NL63,,419,2010-12
BAM16476,GenBank,AB695187,set:AB695187,spike glycoprotein,Human coronavirus NL63,,419,2010-12
BAM16477,GenBank,AB695188,set:AB695188,spike glycoprotein,Human coronavirus NL63,,419,2011-01
BAM16478,GenBank,AB695189,set:AB695189,spike glycoprotein,Human coronavirus NL63,,418,2011-01
AFD98748,GenBank,JQ765563,set:JQ765563,replicase polyprotein orf1a,Human coronavirus NL63,,4055,2009-03-16
AFD98749,GenBank,JQ765563,set:JQ765563,replicase polyprotein orf1ab,Human coronavirus NL63,,6724,2009-03-16
AFD98750,GenBank,JQ765563,set:JQ765563,spike protein,Human coronavirus NL63,,1355,2009-03-16
AFD98751,GenBank,JQ765563,set:JQ765563,non-structural protein 3,Human coronavirus NL63,,225,2009-03-16
AFD98752,GenBank,JQ765563,set:JQ765563,envelope protein,Human coronavirus NL63,,77,2009-03-16
AFD98753,GenBank,JQ765563,set:JQ765563,membrane protein,Human coronavirus NL63,,226,2009-03-16
AFD98754,GenBank,JQ765563,set:JQ765563,nucleocapsid protein,Human coronavirus NL63,,377,2009-03-16
AFD98755,GenBank,JQ765564,set:JQ765564,replicase polyprotein orf1a,Human coronavirus NL63,,4055,2009-03-01
AFD98756,GenBank,JQ765564,set:JQ765564,replicase polyprotein orf1ab,Human coronavirus NL63,,6724,2009-03-01
AFD98757,GenBank,JQ765564,set:JQ765564,spike protein,Human coronavirus NL63,,1355,2009-03-01
AFD98758,GenBank,JQ765564,set:JQ765564,non-structural protein 3,Human coronavirus NL63,,225,2009-03-01
AFD98759,GenBank,JQ765564,set:JQ765564,envelope protein,Human coronavirus NL63,,77,2009-03-01
AFD98760,GenBank,JQ765564,set:JQ765564,membrane protein,Human coronavirus NL63,,226,2009-03-01
AFD98761,GenBank,JQ765564,set:JQ765564,nucleocapsid protein,Human coronavirus NL63,,377,2009-03-01
AFD98762,GenBank,JQ765565,set:JQ765565,replicase polyprotein orf1a,Human coronavirus NL63,,4055,2009-02-13
AFD98763,GenBank,JQ765565,set:JQ765565,replicase polyprotein orf1ab,Human coronavirus NL63,,6724,2009-02-13
AFD98764,GenBank,JQ765565,set:JQ765565,spike protein,Human coronavirus NL63,,1355,2009-02-13
AFD98765,GenBank,JQ765565,set:JQ765565,non-structural protein 3,Human coronavirus NL63,,225,2009-02-13
AFD98766,GenBank,JQ765565,set:JQ765565,envelope protein,Human coronavirus NL63,,77,2009-02-13
AFD98767,GenBank,JQ765565,set:JQ765565,membrane protein,Human coronavirus NL63,,226,2009-02-13
AFD98768,GenBank,JQ765565,set:JQ765565,nucleocapsid protein,Human coronavirus NL63,,377,2009-02-13
AFD98769,GenBank,JQ765566,set:JQ765566,replicase polyprotein orf1a,Human coronavirus NL63,,4060,2008-01-08
AFD98770,GenBank,JQ765566,set:JQ765566,replicase polyprotein orf1ab,Human coronavirus NL63,,6729,2008-01-08
AFD98771,GenBank,JQ765566,set:JQ765566,spike protein,Human coronavirus NL63,,1356,2008-01-08
AFD98772,GenBank,JQ765566,set:JQ765566,non-structural protein 3,Human coronavirus NL63,,225,2008-01-08
AFD98773,GenBank,JQ765566,set:JQ765566,envelope protein,Human coronavirus NL63,,77,2008-01-08
AFD98774,GenBank,JQ765566,set:JQ765566,membrane protein,Human coronavirus NL63,,226,2008-01-08
AFD98775,GenBank,JQ765566,set:JQ765566,nucleocapsid protein,Human coronavirus NL63,,377,2008-01-08
AFD98776,GenBank,JQ765567,set:JQ765567,replicase polyprotein orf1a,Human coronavirus NL63,,4060,2009-03-12
AFD98777,GenBank,JQ765567,set:JQ765567,replicase polyprotein orf1ab,Human coronavirus NL63,,6729,2009-03-12
AFD98778,GenBank,JQ765567,set:JQ765567,spike protein,Human coronavirus NL63,,1356,2009-03-12
AFD98779,GenBank,JQ765567,set:JQ765567,non-structural protein 3,Human coronavirus NL63,,225,2009-03-12
AFD98780,GenBank,JQ765567,set:JQ765567,envelope protein,Human coronavirus NL63,,77,2009-03-12
AFD98781,GenBank,JQ765567,set:JQ765567,membrane protein,Human coronavirus NL63,,226,2009-03-12
AFD98782,GenBank,JQ765567,set:JQ765567,nucleocapsid protein,Human coronavirus NL63,,377,2009-03-12
AFD98783,GenBank,JQ765568,set:JQ765568,replicase polyprotein orf1a,Human coronavirus NL63,,4060,2005-01-11
AFD98784,GenBank,JQ765568,set:JQ765568,replicase polyprotein orf1ab,Human coronavirus NL63,,6729,2005-01-11
AFD98785,GenBank,JQ765568,set:JQ765568,spike protein,Human coronavirus NL63,,1356,2005-01-11
AFD98786,GenBank,JQ765568,set:JQ765568,non-structural protein 3,Human coronavirus NL63,,225,2005-01-11
AFD98787,GenBank,JQ765568,set:JQ765568,envelope protein,Human coronavirus NL63,,77,2005-01-11
AFD98788,GenBank,JQ765568,set:JQ765568,membrane protein,Human coronavirus NL63,,226,2005-01-11
AFD98789,GenBank,JQ765568,set:JQ765568,nucleocapsid protein,Human coronavirus NL63,,377,2005-01-11
AFD98790,GenBank,JQ765569,set:JQ765569,replicase polyprotein orf1a,Human coronavirus NL63,,4055,2005-01-18
AFD98791,GenBank,JQ765569,set:JQ765569,replicase polyprotein orf1ab,Human coronavirus NL63,,6724,2005-01-18
AFD98792,GenBank,JQ765569,set:JQ765569,spike protein,Human coronavirus NL63,,1355,2005-01-18
AFD98793,GenBank,JQ765569,set:JQ765569,non-structural protein 3,Human coronavirus NL63,,225,2005-01-18
AFD98794,GenBank,JQ765569,set:JQ765569,envelope protein,Human coronavirus NL63,,77,2005-01-18
AFD98795,GenBank,JQ765569,set:JQ765569,membrane protein,Human coronavirus NL63,,226,2005-01-18
AFD98796,GenBank,JQ765569,set:JQ765569,nucleocapsid protein,Human coronavirus NL63,,377,2005-01-18
AFD98797,GenBank,JQ765570,set:JQ765570,replicase polyprotein orf1a,Human coronavirus NL63,,4055,2005-01-19
AFD98798,GenBank,JQ765570,set:JQ765570,replicase polyprotein orf1ab,Human coronavirus NL63,,6724,2005-01-19
AFD98799,GenBank,JQ765570,set:JQ765570,spike protein,Human coronavirus NL63,,1355,2005-01-19
AFD98800,GenBank,JQ765570,set:JQ765570,non-structural protein 3,Human coronavirus NL63,,225,2005-01-19
AFD98801,GenBank,JQ765570,set:JQ765570,envelope protein,Human coronavirus NL63,,77,2005-01-19
AFD98802,GenBank,JQ765570,set:JQ765570,membrane protein,Human coronavirus NL63,,226,2005-01-19
AFD98803,GenBank,JQ765570,set:JQ765570,nucleocapsid protein,Human coronavirus NL63,,377,2005-01-19
AFD98804,GenBank,JQ765571,set:JQ765571,replicase polyprotein orf1a,Human coronavirus NL63,,4060,2005-01-23
AFD98805,GenBank,JQ765571,set:JQ765571,replicase polyprotein orf1ab,Human coronavirus NL63,,6729,2005-01-23
AFD98806,GenBank,JQ765571,set:JQ765571,spike protein,Human coronavirus NL63,,1356,2005-01-23
AFD98807,GenBank,JQ765571,set:JQ765571,non-structural protein 3,Human coronavirus NL63,,225,2005-01-23
AFD98808,GenBank,JQ765571,set:JQ765571,envelope protein,Human coronavirus NL63,,77,2005-01-23
AFD98809,GenBank,JQ765571,set:JQ765571,membrane protein,Human coronavirus NL63,,226,2005-01-23
AFD98810,GenBank,JQ765571,set:JQ765571,nucleocapsid protein,Human coronavirus NL63,,377,2005-01-23
AFD98811,GenBank,JQ765572,set:JQ765572,replicase polyprotein orf1a,Human coronavirus NL63,,4060,2005-02-01
AFD98812,GenBank,JQ765572,set:JQ765572,replicase polyprotein orf1ab,Human coronavirus NL63,,6729,2005-02-01
AFD98813,GenBank,JQ765572,set:JQ765572,spike protein,Human coronavirus NL63,,1356,2005-02-01
AFD98814,GenBank,JQ765572,set:JQ765572,non-structural protein 3,Human coronavirus NL63,,225,2005-02-01
AFD98815,GenBank,JQ765572,set:JQ765572,envelope protein,Human coronavirus NL63,,77,2005-02-01
AFD98816,GenBank,JQ765572,set:JQ765572,membrane protein,Human coronavirus NL63,,226,2005-02-01
AFD98817,GenBank,JQ765572,set:JQ765572,nucleocapsid protein,Human coronavirus NL63,,377,2005-02-01
AFD98818,GenBank,JQ765573,set:JQ765573,replicase polyprotein orf1a,Human coronavirus NL63,,4060,2005-04-12
AFD98819,GenBank,JQ765573,set:JQ765573,replicase polyprotein orf1ab,Human coronavirus NL63,,6729,2005-04-12
AFD98820,GenBank,JQ765573,set:JQ765573,spike protein,Human coronavirus NL63,,1356,2005-04-12
AFD98821,GenBank,JQ765573,set:JQ765573,non-structural protein 3,Human coronavirus NL63,,225,2005-04-12
AFD98822,GenBank,JQ765573,set:JQ765573,envelope protein,Human coronavirus NL63,,77,2005-04-12
AFD98823,GenBank,JQ765573,set:JQ765573,membrane protein,Human coronavirus NL63,,226,2005-04-12
AFD98824,GenBank,JQ765573,set:JQ765573,nucleocapsid protein,Human coronavirus NL63,,377,2005-04-12
AFD98825,GenBank,JQ765574,set:JQ765574,replicase polyprotein orf1a,Human coronavirus NL63,,4060,2005-11
AFD98826,GenBank,JQ765574,set:JQ765574,replicase polyprotein orf1ab,Human coronavirus NL63,,6729,2005-11
AFD98827,GenBank,JQ765574,set:JQ765574,spike protein,Human coronavirus NL63,,1356,2005-11
AFD98828,GenBank,JQ765574,set:JQ765574,non-structural protein 3,Human coronavirus NL63,,225,2005-11
AFD98829,GenBank,JQ765574,set:JQ765574,envelope protein,Human coronavirus NL63,,77,2005-11
